172.21.0.3 - - [17/Dec/2022:01:17:31 +0000] "POST /solr/final_authors/select?debug.explain.structured=false&debug=results&debugQuery=false&hl.fl=*&hl.fragsize=100&hl.method=fastVector&hl.requireFieldMatch=false&hl.simple.post=%3C%2Fb%3E&hl.simple.pre=%3Cb%3E&hl.snippets=1&hl.usePhraseHighLighter=true&hl=true&fl=author%2Cid&indent=true&q.op=OR&rows=10&q=dfdsfsffd&useParams= HTTP/1.1" 200 681
172.21.0.1 - - [17/Dec/2022:01:18:29 +0000] "GET /solr/final_authors/select?debug.explain.structured=false&debug=results&debugQuery=false&hl.fl=*&hl.fragsize=100&hl.method=fastVector&hl.requireFieldMatch=false&hl.simple.post=%3C%2Fb%3E&hl.simple.pre=%3Cb%3E&hl.snippets=1&hl.usePhraseHighLighter=true&hl=true&fl=author%2Cid&indent=true&q.op=OR&rows=10&q=dfdsfsffd&useParams= HTTP/1.1" 200 681
172.21.0.3 - - [17/Dec/2022:01:30:04 +0000] "POST /solr/final_authors/select?debug.explain.structured=false&debug=results&debugQuery=false&hl.fl=*&hl.fragsize=100&hl.method=fastVector&hl.requireFieldMatch=false&hl.simple.post=%3C%2Fb%3E&hl.simple.pre=%3Cb%3E&hl.snippets=1&hl.usePhraseHighLighter=true&hl=true&fl=author%2Cid&indent=true&q.op=OR&rows=10&q=dfdsfsffd&useParams= HTTP/1.1" 200 681
172.21.0.3 - - [17/Dec/2022:01:30:52 +0000] "POST /solr/final_authors/select?debug.explain.structured=false&debug=results&debugQuery=false&hl.fl=*&hl.fragsize=100&hl.method=fastVector&hl.requireFieldMatch=false&hl.simple.post=%3C%2Fb%3E&hl.simple.pre=%3Cb%3E&hl.snippets=1&hl.usePhraseHighLighter=true&hl=true&fl=author%2Cid&indent=true&q.op=OR&rows=10&q=dfdsfsffd&useParams= HTTP/1.1" 200 681
172.21.0.3 - - [17/Dec/2022:01:31:41 +0000] "POST /solr/final_authors/select?debug.explain.structured=false&debug=results&debugQuery=false&hl.fl=*&hl.fragsize=100&hl.method=fastVector&hl.requireFieldMatch=false&hl.simple.post=%3C%2Fb%3E&hl.simple.pre=%3Cb%3E&hl.snippets=1&hl.usePhraseHighLighter=true&hl=true&fl=author%2Cid&indent=true&q.op=OR&rows=10&q=&useParams= HTTP/1.1" 200 651
172.21.0.3 - - [17/Dec/2022:01:32:21 +0000] "POST /solr/final_authors/select?debug.explain.structured=false&debug=results&debugQuery=false&hl.fl=*&hl.fragsize=100&hl.method=fastVector&hl.requireFieldMatch=false&hl.simple.post=%3C%2Fb%3E&hl.simple.pre=%3Cb%3E&hl.snippets=1&hl.usePhraseHighLighter=true&hl=true&fl=author%2Cid&indent=true&q.op=OR&rows=10&q=&useParams= HTTP/1.1" 200 651
172.21.0.3 - - [17/Dec/2022:01:33:30 +0000] "POST /solr/final_authors/select?debug.explain.structured=false&debug=results&debugQuery=false&hl.fl=*&hl.fragsize=100&hl.method=fastVector&hl.requireFieldMatch=false&hl.simple.post=%3C%2Fb%3E&hl.simple.pre=%3Cb%3E&hl.snippets=1&hl.usePhraseHighLighter=true&hl=true&fl=author%2Cid&indent=true&q.op=OR&rows=10&q=dfdasf&useParams= HTTP/1.1" 200 678
172.21.0.1 - - [17/Dec/2022:01:34:38 +0000] "GET /solr/admin/cores?_=1671212379519&indexInfo=false&wt=json HTTP/1.1" 200 390
172.21.0.1 - - [17/Dec/2022:01:34:38 +0000] "GET /solr/final_authors/admin/luke?_=1671240878687&numTerms=0&show=index&wt=json HTTP/1.1" 200 670
172.21.0.1 - - [17/Dec/2022:01:34:38 +0000] "GET /solr/admin/info/system?_=1671212379519&wt=json HTTP/1.1" 200 1369
